source,source_type,source_url,job_title,company_name,location,employment_type,seniority_level,industries,posting_date,deadline,skills_tags,full_text,role_group
epam,company_portal,https://careers.epam.com/en/vacancy/bltosacb6zaqz58y742_en,"Lead C / C++ Engineer (Distributed Systems, Socket-Based Clusters)",EPAM Systems,"Latvia, Lithuania, Uzbekistan, Kazakhstan, Kyrgyzstan, Armenia, Georgia",,Lead,Developer,2026-03-16,,"C++, C Programming, Cluster technologies, socket, Distributed Storage Ops","We are looking for an experienced C/C++ Engineer with strong expertise in custom socket-based compute clusters and distributed systems. You will join a technically advanced project for a well-known U.S.-based investment management firm focused on delivering high-performance, risk-adjusted solutions for institutional investors. Responsibilities Design, develop, and maintain high-performance socket-based compute clusters using C/C++ Optimize, troubleshoot, and modernize legacy systems Diagnose and resolve issues in custom distributed cluster environments Collaborate with architects and engineers to define system architecture and technical solutions Participate in the full software development lifecycle, from requirements analysis to deployment and production support Actively communicate technical ideas and proposed solutions to internal teams and client stakeholders Requirements Strong commercial experience in C and C++ development (5+ years) At least 1 year of relevant leadership experience Deep understanding of socket programming, networking, and distributed computing Hands-on experience building and maintaining custom compute clusters Ability to work independently and collaborate effectively within distributed teams Excellent problem-solving and analytical skills Strong communication skills and the ability to explain technical concepts clearly English level of minimum B2 (Upper-Intermediate) for effective communication

Responsibilities:
- Design, develop, and maintain high-performance socket-based compute clusters using C/C++
- Optimize, troubleshoot, and modernize legacy systems
- Diagnose and resolve issues in custom distributed cluster environments
- Collaborate with architects and engineers to define system architecture and technical solutions
- Participate in the full software development lifecycle, from requirements analysis to deployment and production support
- Actively communicate technical ideas and proposed solutions to internal teams and client stakeholders

Requirements:
- Strong commercial experience in C and C++ development (5+ years)
- At least 1 year of relevant leadership experience
- Deep understanding of socket programming, networking, and distributed computing
- Hands-on experience building and maintaining custom compute clusters
- Ability to work independently and collaborate effectively within distributed teams
- Excellent problem-solving and analytical skills
- Strong communication skills and the ability to explain technical concepts clearly
- English level of minimum B2 (Upper-Intermediate) for effective communication",Software Engineering
epam,company_portal,https://careers.epam.com/en/vacancy/bltcd83bc2889cc6191_en,Lead Data Software Engineer,EPAM Systems,Armenia,,Lead,Developer,2026-03-16,,"Data Software Engineering, SQL, Big Data, Apache Spark, Apache Kafka, NoSQL Databases, Amazon Web Services, Microsoft Azure","We are seeking an open-minded Lead Data Software Engineer to drive the development and maintenance of our data-driven architecture. In this role, you will work on developing pipelines to build business-related data products and designing cloud-based platform solutions to support DataHub functionality. If you’re passionate about shaping the future of data engineering and thrive in an environment where innovation and collaboration are key, we invite you to join us. Responsibilities Design and implement data pipelines Perform data ingestion processes to integrate existing data sources into the new platform Participate in platform engineering, including cloud-based solutions to support the architecture, such as ingestion frameworks, platform orchestrators and exploratory environments Conduct MLOps activities to build production-ready cloud-based solutions to support existing ML pipelines Take part in the design of on-premises to cloud migration activities Requirements 5+ years of production experience in Data Software Engineering Proficiency in SQL Understanding of common Big Data challenges (splitability, massive parallel processing, load-balancing, data locality, streaming, etc.) and relevant technologies (Apache Spark, Kafka, NoSQL databases) Familiarity with data modeling concepts such as relational/dimensional data, SCD and snowflaking Hands-on production experience with any major cloud provider: Azure, AWS or GCP B2 English level, both verbal and written Nice to have Competency in common data-related architectures such as Data Hub or Data Lake Knowledge of Databricks

Responsibilities:
- Design and implement data pipelines
- Perform data ingestion processes to integrate existing data sources into the new platform
- Participate in platform engineering, including cloud-based solutions to support the architecture, such as ingestion frameworks, platform orchestrators and exploratory environments
- Conduct MLOps activities to build production-ready cloud-based solutions to support existing ML pipelines
- Take part in the design of on-premises to cloud migration activities

Requirements:
- 5+ years of production experience in Data Software Engineering
- Proficiency in SQL
- Understanding of common Big Data challenges (splitability, massive parallel processing, load-balancing, data locality, streaming, etc.) and relevant technologies (Apache Spark, Kafka, NoSQL databases)
- Familiarity with data modeling concepts such as relational/dimensional data, SCD and snowflaking
- Hands-on production experience with any major cloud provider: Azure, AWS or GCP
- B2 English level, both verbal and written

Nice To Have:
- Competency in common data-related architectures such as Data Hub or Data Lake
- Knowledge of Databricks",Software Engineering
epam,company_portal,https://careers.epam.com/en/vacancy/bltc93d36a7e24358aa_en,Lead Full-Stack .NET Engineer,EPAM Systems,Armenia,,Lead,Developer,2026-03-16,,.NET,"We seek a Lead Full-Stack .NET Engineer with solid Angular and Azure services proficiency who is passionate about engineering practices and cloud-native architectures. You can work on a compound tax calculation and analytics platform tailored for one of the world's largest accounting firms. If you are prepared to lead a team and drive exceptional software engineering practices, we invite you to apply. Along with the work in Armenia, you may also consider further relocation to Poland. Responsibilities Develop clean, scalable full-stack applications using .NET and Angular Implement cloud infrastructure utilizing IAC tools like ARM or AWS CDK Leverage Azure services such as Azure Serverless (ACA, AZFN), ASB, EventHub, and Azure SQL Utilize good software engineering practices like test automation and design patterns Contribute to the development of cutting-edge components as per the platform roadmap Lead cross-functional team to design, develop and deliver high-quality software solutions Requirements 5+ years of experience in full-stack development involving .NET and Angular Proficiency with Azure services like Container Apps, Event Hubs and Message Bus Solid expertise with IAC tools such as ARM or AWS CDK Extensive knowledge of design patterns and test automation Administration and robotics of GitHub Actions In-depth understanding of cloud-native architectures and cloud infrastructure automation Proven track record of leading and mentoring a team of engineers B2+ English knowledge, both verbal and written Nice to have Proficiency with Azure AI Services, co-pilot and other AI-related technologies Background in Bicep

Responsibilities:
- Develop clean, scalable full-stack applications using .NET and Angular
- Implement cloud infrastructure utilizing IAC tools like ARM or AWS CDK
- Leverage Azure services such as Azure Serverless (ACA, AZFN), ASB, EventHub, and Azure SQL
- Utilize good software engineering practices like test automation and design patterns
- Contribute to the development of cutting-edge components as per the platform roadmap
- Lead cross-functional team to design, develop and deliver high-quality software solutions

Requirements:
- 5+ years of experience in full-stack development involving .NET and Angular
- Proficiency with Azure services like Container Apps, Event Hubs and Message Bus
- Solid expertise with IAC tools such as ARM or AWS CDK
- Extensive knowledge of design patterns and test automation
- Administration and robotics of GitHub Actions
- In-depth understanding of cloud-native architectures and cloud infrastructure automation
- Proven track record of leading and mentoring a team of engineers
- B2+ English knowledge, both verbal and written

Nice To Have:
- Proficiency with Azure AI Services, co-pilot and other AI-related technologies
- Background in Bicep",Software Engineering
epam,company_portal,https://careers.epam.com/en/vacancy/blthu5gtz1d26ub5fk0_en,Lead Java/Scala Developer (relocation to Spain),EPAM Systems,Armenia,,Lead,Developer,2026-03-17,,"Scala, Java, Amazon Web Services, Microsoft Azure, Google Cloud Platform","We are seeking a Lead Java/Scala Developer to implement backend solutions supporting investment and trading processes within a hedge fund setting. This role requires strong software design skills, leadership experience, and the ability to contribute to complex, large-scale operational systems using AI-powered tools. The position is based in Spain, with relocation support available for qualified candidates currently located in Armenia. Learn more about the benefits EPAM Spain provides in the description below. Responsibilities Collaborate with hedge fund stakeholders to understand business requirements and deliver tailored solutions Shape and maintain system architecture while providing technical leadership for complex projects Design, develop, and optimize backend services using Scala Coordinate with design, platform engineering, and technology teams to ensure seamless project delivery Analyze and resolve technical issues within large-scale operational systems Build and maintain APIs and integrations to support investment and trading processes Monitor, evaluate and ensure adherence to quality standards in code and system performance Apply AI-powered tools to improve development workflows and system capabilities Requirements 7+ years of professional software development experience using Java and/or .NET Minimum 1 year of experience leading project teams Proficiency in backend development with strong computer science foundations Knowledge of Amazon Web Services Solid algorithm design and debugging skills Expertise in software design principles, including security-focused approaches, OOD, SOLID, GRASP, KISS, YAGNI, and DRY Familiarity with CI/CD pipelines and SDLC methodologies B2+ English proficiency for clear communication in a global team setup Nice to have Skills in the Scala programming language Showcase of Python programming skills for additional project support Background in cloud platforms like Microsoft Azure or Google Cloud Platform Understanding of infrastructure as code concepts using Terraform Familiarity with deployment tools like Kubernetes to automate project workflows Knowledge of Apache ZooKeeper for distributed system coordination

Responsibilities:
- Collaborate with hedge fund stakeholders to understand business requirements and deliver tailored solutions
- Shape and maintain system architecture while providing technical leadership for complex projects
- Design, develop, and optimize backend services using Scala
- Coordinate with design, platform engineering, and technology teams to ensure seamless project delivery
- Analyze and resolve technical issues within large-scale operational systems
- Build and maintain APIs and integrations to support investment and trading processes
- Monitor, evaluate and ensure adherence to quality standards in code and system performance
- Apply AI-powered tools to improve development workflows and system capabilities

Requirements:
- 7+ years of professional software development experience using Java and/or .NET
- Minimum 1 year of experience leading project teams
- Proficiency in backend development with strong computer science foundations
- Knowledge of Amazon Web Services
- Solid algorithm design and debugging skills
- Expertise in software design principles, including security-focused approaches, OOD, SOLID, GRASP, KISS, YAGNI, and DRY
- Familiarity with CI/CD pipelines and SDLC methodologies
- B2+ English proficiency for clear communication in a global team setup

Nice To Have:
- Skills in the Scala programming language
- Showcase of Python programming skills for additional project support
- Background in cloud platforms like Microsoft Azure or Google Cloud Platform
- Understanding of infrastructure as code concepts using Terraform
- Familiarity with deployment tools like Kubernetes to automate project workflows
- Knowledge of Apache ZooKeeper for distributed system coordination",Software Engineering
epam,company_portal,https://careers.epam.com/en/vacancy/blty4k3k1frbtqtwa0z_en,Lead SAP ABAP RAP Developer,EPAM Systems,"Armenia, Georgia, Kazakhstan",,Lead,Developer,2026-03-16,,"SAP ABAP, ABAP, ABAP RESTful Programming Model (RAP), HANA","Become a pivotal member of our team as a Lead SAP ABAP RAP Developer , spearheading projects that utilize ABAP RAP, HANA CDS views, and REST API technologies within an agile SAFe environment. You will guide the development of innovative SAP solutions across various modules and play a crucial role in delivering value to our clients. We invite you to apply and advance your career with us. Responsibilities Develop ABAP RAP solutions and enhancements Create HANA CDS views with optimal performance Construct REST API and BAPI integrations Lead project teams ensuring high-quality and timely results Collaborate with multidisciplinary teams in an agile SAFe framework Translate business needs into technical SAP solutions Engage with clients and colleagues through effective communication Maintain a focused and goal-driven work ethic Adopt and implement new SAP technologies and best practices Requirements Minimum 5 years of expertise in ABAP RAP and ABAP/ABAP OO development Proven experience managing autonomous development projects Proficiency in designing and optimizing HANA CDS views Knowledge of integrating REST APIs and BAPI interfaces Experience with agile methodologies such as SAFe Understanding of SAP modules including PP, PM (S/4 Equipment), SD, or MM Competent in Fiori development and BOPF Strong analytical abilities and adaptability Results-oriented mindset English proficiency at B2 level or higher Nice to have SAP ABAP or HANA certification Experience in client-facing positions

Responsibilities:
- Develop ABAP RAP solutions and enhancements
- Create HANA CDS views with optimal performance
- Construct REST API and BAPI integrations
- Lead project teams ensuring high-quality and timely results
- Collaborate with multidisciplinary teams in an agile SAFe framework
- Translate business needs into technical SAP solutions
- Engage with clients and colleagues through effective communication
- Maintain a focused and goal-driven work ethic
- Adopt and implement new SAP technologies and best practices

Requirements:
- Minimum 5 years of expertise in ABAP RAP and ABAP/ABAP OO development
- Proven experience managing autonomous development projects
- Proficiency in designing and optimizing HANA CDS views
- Knowledge of integrating REST APIs and BAPI interfaces
- Experience with agile methodologies such as SAFe
- Understanding of SAP modules including PP, PM (S/4 Equipment), SD, or MM
- Competent in Fiori development and BOPF
- Strong analytical abilities and adaptability
- Results-oriented mindset
- English proficiency at B2 level or higher

Nice To Have:
- SAP ABAP or HANA certification
- Experience in client-facing positions",Software Engineering
epam,company_portal,https://careers.epam.com/en/vacancy/blt7sxvh3cwz1vgaqsl_en,Python Scientific Informatics Engineer,EPAM Systems,"Georgia, Armenia, Kazakhstan, Kyrgyzstan, Lithuania, Latvia, Montenegro, Uzbekistan",,Senior,Developer,2026-03-16,,"Scientific Informatics, Python.Core, R Language, Bioinformatics, NGXS","Our client, a leading global pharmaceutical company, is seeking a highly skilled and motivated Bioinformatics Scientist to join their international research organization, driving innovation across multiple therapeutic areas. In this role, you will design, evaluate, and optimize computational methods for large-scale next-generation sequencing (NGS) analysis, contributing directly to discovery and development programs. You will build robust, production-grade bioinformatics workflows for high-performance computing (HPC) clusters and cloud environments, collaborating closely with biologists, data scientists, and domain experts across Oncology, Immunology, Infectious Diseases & Vaccines, Neuroscience, and Pharmacokinetics. Responsibilities Develop, benchmark, and optimize computational methods to analyze diverse NGS datasets Build and maintain scalable, automated bioinformatics pipelines for HPC and cloud-based execution Partner with interdisciplinary scientific teams to translate research needs into reproducible analytical workflows Evaluate and implement new algorithms, tools, and computational strategies to enhance data processing capabilities Produce clear technical documentation, reports, and scientific deliverables Requirements PhD with 1+ year of experience in bioinformatics, or MSc with 5+ years of relevant experience Hands-on experience processing NGS datasets (WGS, WES, RNA-seq, ChIP-seq, ATAC-seq, single-cell, etc) Practical experience with workflow/pipeline scripting languages (e.g., Nextflow) Strong understanding of computational methods for alignment, assembly, variant detection, enrichment, or related genomics applications Familiarity with common bioinformatics file formats (FASTA, FASTQ, BAM, VCF, etc) Proficiency in Python, R, or C++ within a Unix/Linux environment Experience with high-performance computing clusters and cloud computing platforms Ability to independently troubleshoot using documentation, GitHub, and online resources Proven scientific publication record Strong collaboration, communication, and interpersonal skills Excellent written and spoken English Nice to have Experience with containerization technologies (Docker, Singularity) Experience applying or optimizing machine learning tools in a bioinformatics context

Responsibilities:
- Develop, benchmark, and optimize computational methods to analyze diverse NGS datasets
- Build and maintain scalable, automated bioinformatics pipelines for HPC and cloud-based execution
- Partner with interdisciplinary scientific teams to translate research needs into reproducible analytical workflows
- Evaluate and implement new algorithms, tools, and computational strategies to enhance data processing capabilities
- Produce clear technical documentation, reports, and scientific deliverables

Requirements:
- PhD with 1+ year of experience in bioinformatics, or MSc with 5+ years of relevant experience
- Hands-on experience processing NGS datasets (WGS, WES, RNA-seq, ChIP-seq, ATAC-seq, single-cell, etc)
- Practical experience with workflow/pipeline scripting languages (e.g., Nextflow)
- Strong understanding of computational methods for alignment, assembly, variant detection, enrichment, or related genomics applications
- Familiarity with common bioinformatics file formats (FASTA, FASTQ, BAM, VCF, etc)
- Proficiency in Python, R, or C++ within a Unix/Linux environment
- Experience with high-performance computing clusters and cloud computing platforms
- Ability to independently troubleshoot using documentation, GitHub, and online resources
- Proven scientific publication record
- Strong collaboration, communication, and interpersonal skills
- Excellent written and spoken English

Nice To Have:
- Experience with containerization technologies (Docker, Singularity)
- Experience applying or optimizing machine learning tools in a bioinformatics context",Software Engineering
epam,company_portal,https://careers.epam.com/en/vacancy/blt9612bcef696f11e6_en,SAP Cloud Platform Developer,EPAM Systems,Armenia,,Middle,Developer,2026-03-16,,SAP ABAP in S/4HANA,"You are curious, persistent, logical, and clever – a true techie at heart. You are interested in developing professionally and improving your potential. You are looking for an opportunity to work in one of the leading software engineering and IT consulting companies. If this sounds like you, this could be the perfect opportunity to join EPAM as an SAP Cloud Platform Developer. As a part of our team, you will be able to apply your knowledge and skills to help our customers worldwide to operate profitably, adapt continuously, and achieve their purpose. Work with numerous state-of-the-art tools and technologies, as well as participate in multiple international projects. You will gain vast professional experience and enrich your knowledge, significant for career growth and development. Responsibilities Analyse and specify business requirements Perform modeling, design, implementation, and testing based on SAP programming model and processes Collaborate with other development teams and product management specialists Mentor junior engineers on software design, coding practices, and TDD strategies in a holistic manner Instill and promote development best practices – Cloud Native Development, Live Site First, etc Involve into Agile (Scrum) development process within an Agile (Scrum) development team Deliver high-quality design, development, and delivery results as a part of a scrum team throughout short development and release cycles Requirements Proficiency in at least one of the following programming languages and techniques – JAVA, JS, ABAP/4, NodeJS, C++ with solid knowledge of microservice architecture Programming experience in Cloud platforms e.g. SAP Cloud Platform, Google Cloud, AWS, Azure, Cloud Foundry Clear understanding of SAP Cloud Platform (Cloud Foundry) and available platform services Proven skills in building scalable web applications/cloud services using cutting edge web technologies (JQuery, Server Side JS, REST, OData) DevOps mindset – inherent sense of ownership through deployment lifecycle Understanding of containers and orchestration technologies like Docker, Kubernetes is a plus Knowledge of SAP systems functionality and SAP Fiori UX principles is a plus Understanding of SAP systems side-by-side extensibility (SAP Cloud Application Programming Model, SAP Cloud SDK) is a plus Fluent English communication skills at a B2+ level

Responsibilities:
- Analyse and specify business requirements
- Perform modeling, design, implementation, and testing based on SAP programming model and processes
- Collaborate with other development teams and product management specialists
- Mentor junior engineers on software design, coding practices, and TDD strategies in a holistic manner
- Instill and promote development best practices – Cloud Native Development, Live Site First, etc
- Involve into Agile (Scrum) development process within an Agile (Scrum) development team
- Deliver high-quality design, development, and delivery results as a part of a scrum team throughout short development and release cycles

Requirements:
- Proficiency in at least one of the following programming languages and techniques – JAVA, JS, ABAP/4, NodeJS, C++ with solid knowledge of microservice architecture
- Programming experience in Cloud platforms e.g. SAP Cloud Platform, Google Cloud, AWS, Azure, Cloud Foundry
- Clear understanding of SAP Cloud Platform (Cloud Foundry) and available platform services
- Proven skills in building scalable web applications/cloud services using cutting edge web technologies (JQuery, Server Side JS, REST, OData)
- DevOps mindset – inherent sense of ownership through deployment lifecycle
- Understanding of containers and orchestration technologies like Docker, Kubernetes is a plus
- Knowledge of SAP systems functionality and SAP Fiori UX principles is a plus
- Understanding of SAP systems side-by-side extensibility (SAP Cloud Application Programming Model, SAP Cloud SDK) is a plus
- Fluent English communication skills at a B2+ level",Software Engineering
epam,company_portal,https://careers.epam.com/en/vacancy/blt574e5dd8307d64ad_en,Senior .NET Engineer (Financial Services),EPAM Systems,Armenia,,Senior,Developer,2026-03-16,,".NET, C#, C++","We are seeking a Senior .NET Engineer who can make an immediate impact by combining technical skills with industry knowledge. This position offers an exciting opportunity to contribute to a project designed to empower traders with seamless and confident access to financial markets. Responsibilities Design and improve tools and programs tailored for the forex trading industry Use .NET (C#) expertise to create high-quality and efficient software solutions Manage and maintain MT4 and MT5 trading servers to ensure uninterrupted operations Assist with platform setups, migrations, and performance optimization to meet business needs Guarantee platform stability, performance, and security in line with industry standards Collaborate with cross-functional teams to create scalable, reliable trading solutions Identify and solve technical challenges in trading infrastructure with a proactive approach Requirements Proficiency in .NET (C#) development with 3+ years of experience Background in developing tools and programs for the forex trading industry Knowledge of MT4 and MT5 trading servers Experience in trading platforms, broker-side tools, or integration with trading systems Understanding of trading infrastructure and operational workflows of forex brokers Proven expertise in platform setup, migrations, troubleshooting, and third-party integrations Familiarity with the forex industry's stability, performance, and security requirements Strong verbal and written communication skills in English, at least at a B2 level Nice to have Background in C++ development

Responsibilities:
- Design and improve tools and programs tailored for the forex trading industry
- Use .NET (C#) expertise to create high-quality and efficient software solutions
- Manage and maintain MT4 and MT5 trading servers to ensure uninterrupted operations
- Assist with platform setups, migrations, and performance optimization to meet business needs
- Guarantee platform stability, performance, and security in line with industry standards
- Collaborate with cross-functional teams to create scalable, reliable trading solutions
- Identify and solve technical challenges in trading infrastructure with a proactive approach

Requirements:
- Proficiency in .NET (C#) development with 3+ years of experience
- Background in developing tools and programs for the forex trading industry
- Knowledge of MT4 and MT5 trading servers
- Experience in trading platforms, broker-side tools, or integration with trading systems
- Understanding of trading infrastructure and operational workflows of forex brokers
- Proven expertise in platform setup, migrations, troubleshooting, and third-party integrations
- Familiarity with the forex industry's stability, performance, and security requirements
- Strong verbal and written communication skills in English, at least at a B2 level

Nice To Have:
- Background in C++ development",Software Engineering
epam,company_portal,https://careers.epam.com/en/vacancy/blt9609a72adbd09394_en,Senior ABAP Developer,EPAM Systems,"Armenia, Georgia, Kazakhstan, Kyrgyzstan, Latvia, Lithuania, Uzbekistan, Belarus",,Senior,Developer,2026-03-16,,"SAP ABAP, ABAP RESTful Programming Model (RAP), OData, SAP Fiori","We are seeking a highly skilled Senior ABAP Developer to work on challenging SAP S/4HANA projects and deliver innovative solutions using the modern ABAP stack. Join us to transform enterprise solutions with cutting-edge SAP technology! Responsibilities Design, develop, and implement scalable solutions using ABAP Modern Stack tools like RAP, OData, and CDS Collaborate with cross-functional teams to integrate SAP and non-SAP applications via SPROXY, APIs, and custom interfaces Optimize Fiori applications by developing UI logic and backend processes Perform system enhancements using BADI, API customization, and field extensions Configure and develop AIF solutions to streamline the message processing and error handling Troubleshoot and resolve issues in integrations, setups, and custom developments Work within SAP tools (Eclipse, Fiori Launchpad) to ensure seamless development workflows Requirements 5+ years of experience as an ABAP Engineer Expertise in SAP S/4HANA and ABAP Modern Stack (RAP framework) Proficiency in OData, CDS Views, and Fiori (UI and backend processing) Experience with enhancements (BADI, APIs, and custom field solutions) Strong knowledge in AIF development, configuration, and setup Proven skills in integration/interface development (SPROXY) English language proficiency at B2 level or higher

Responsibilities:
- Design, develop, and implement scalable solutions using ABAP Modern Stack tools like RAP, OData, and CDS
- Collaborate with cross-functional teams to integrate SAP and non-SAP applications via SPROXY, APIs, and custom interfaces
- Optimize Fiori applications by developing UI logic and backend processes
- Perform system enhancements using BADI, API customization, and field extensions
- Configure and develop AIF solutions to streamline the message processing and error handling
- Troubleshoot and resolve issues in integrations, setups, and custom developments
- Work within SAP tools (Eclipse, Fiori Launchpad) to ensure seamless development workflows

Requirements:
- 5+ years of experience as an ABAP Engineer
- Expertise in SAP S/4HANA and ABAP Modern Stack (RAP framework)
- Proficiency in OData, CDS Views, and Fiori (UI and backend processing)
- Experience with enhancements (BADI, APIs, and custom field solutions)
- Strong knowledge in AIF development, configuration, and setup
- Proven skills in integration/interface development (SPROXY)
- English language proficiency at B2 level or higher",Software Engineering
epam,company_portal,https://careers.epam.com/en/vacancy/bltexiaurncbh1hwbaa_en,Senior Data Integration Engineer,EPAM Systems,Armenia,,Senior,Other,2026-03-16,,Data Integration,"We are seeking a Senior Data Integration Engineer with expertise in data management, integration, and cloud-based technologies. This role requires a solution-oriented professional passionate about creating and delivering advanced data systems. If you excel in cloud infrastructures and value precision, we encourage you to apply! Responsibilities Design Data Integration solutions leveraging classic, modern, or hybrid cloud data tools Collaborate with product and engineering teams to define requirements, evaluate new features, and make architectural decisions Address business challenges by developing technical solutions aligned with quality and technical standards Perform code reviews and execute testing processes to ensure alignment with technical specifications Deliver comprehensive documentation for architectural designs and technical implementations Requirements Advanced knowledge of Data Integration tools such as Azure Data Factory, AWS Glue, and GCP Dataflow Background in working with relational databases and programming tools including SQL, Python, PySpark Proficiency in managing cloud platforms like AWS, Azure, or GCP to build scalable data environments Understanding of Data Security principles, modern Data Management practices, and CI/CD workflows Expertise in methodologies for data modeling, including OLAP, OLTP, ETL, and Data Warehousing Capability to articulate complex ideas effectively with proficiency in English

Responsibilities:
- Design Data Integration solutions leveraging classic, modern, or hybrid cloud data tools
- Collaborate with product and engineering teams to define requirements, evaluate new features, and make architectural decisions
- Address business challenges by developing technical solutions aligned with quality and technical standards
- Perform code reviews and execute testing processes to ensure alignment with technical specifications
- Deliver comprehensive documentation for architectural designs and technical implementations

Requirements:
- Advanced knowledge of Data Integration tools such as Azure Data Factory, AWS Glue, and GCP Dataflow
- Background in working with relational databases and programming tools including SQL, Python, PySpark
- Proficiency in managing cloud platforms like AWS, Azure, or GCP to build scalable data environments
- Understanding of Data Security principles, modern Data Management practices, and CI/CD workflows
- Expertise in methodologies for data modeling, including OLAP, OLTP, ETL, and Data Warehousing
- Capability to articulate complex ideas effectively with proficiency in English",Software Engineering
epam,company_portal,https://careers.epam.com/en/vacancy/blto7a16q4eme4r7ikq_en,Senior Data Software Engineer,EPAM Systems,Armenia,,Senior,Developer,2026-03-16,,"Data Software Engineering, SQL, Big Data, Apache Spark, Apache Kafka, NoSQL Databases, Amazon Web Services, Microsoft Azure","We are looking to bring aboard a highly skilled Senior Data Software Engineer to drive the development and maintenance of our data-driven architecture. In this role, you will work on developing pipelines to build business-related data products and designing cloud-based platform solutions to support DataHub functionality. If you’re passionate about shaping the future of data engineering and thrive in an environment where innovation and collaboration are key, we invite you to join us. Responsibilities Design and implement data pipelines Perform data ingestion processes to integrate existing data sources into the new platform Participate in platform engineering, including cloud-based solutions to support the architecture, such as ingestion frameworks, platform orchestrators and exploratory environments Conduct MLOps activities to build production-ready cloud-based solutions to support existing ML pipelines Take part in the design of on-premises to cloud migration activities Requirements 3+ years of production experience in Data Software Engineering Proficiency in SQL Understanding of common Big Data challenges (splitability, massive parallel processing, load-balancing, data locality, streaming, etc.) and relevant technologies (Apache Spark, Kafka, NoSQL databases) Familiarity with data modeling concepts such as relational/dimensional data, SCD and snowflaking Hands-on production experience with any major cloud provider: Azure, AWS or GCP B2 English level, both verbal and written Nice to have Competency in common data-related architectures such as Data Hub or Data Lake Knowledge of Databricks

Responsibilities:
- Design and implement data pipelines
- Perform data ingestion processes to integrate existing data sources into the new platform
- Participate in platform engineering, including cloud-based solutions to support the architecture, such as ingestion frameworks, platform orchestrators and exploratory environments
- Conduct MLOps activities to build production-ready cloud-based solutions to support existing ML pipelines
- Take part in the design of on-premises to cloud migration activities

Requirements:
- 3+ years of production experience in Data Software Engineering
- Proficiency in SQL
- Understanding of common Big Data challenges (splitability, massive parallel processing, load-balancing, data locality, streaming, etc.) and relevant technologies (Apache Spark, Kafka, NoSQL databases)
- Familiarity with data modeling concepts such as relational/dimensional data, SCD and snowflaking
- Hands-on production experience with any major cloud provider: Azure, AWS or GCP
- B2 English level, both verbal and written

Nice To Have:
- Competency in common data-related architectures such as Data Hub or Data Lake
- Knowledge of Databricks",Software Engineering
epam,company_portal,https://careers.epam.com/en/vacancy/bltdf612c3a68bdb599_en,Senior Full Stack ABAP/UI5 Developer,EPAM Systems,"Georgia, Uzbekistan, Kyrgyzstan, Kazakhstan, Armenia, Montenegro, Lithuania, Latvia",,Senior,Developer,2026-03-16,,"SAP SAPUI5, ABAP, SAPUI5, SAP CRM Technical, Node.js","We are excited to announce an opportunity for a dedicated and experienced Senior Full Stack ABAP/UI5 Developer to join our team. The ideal candidate will be engaged in a high-impact project based on SAP CRM, with ABAP backend and SAP UI5 frontend technologies. If you possess a combination of in-depth SAP development expertise and a passion for crafting robust solutions in a dynamic environment, we would love to welcome you on board. This is a fantastic chance to leverage your technical skills, collaborate with skilled professionals, and contribute to the advancement of our client’s critical systems. Responsibilities Develop and optimize custom build application using ABAP Objects, oData and SAP UI5 Implement and manage backend services with oData and CDS Views Enhance user interfaces using SAP UI5 Perform unit testing for ABAP and UI5 components Collaborate with teams to integrate solutions and support system maintenance Requirements 5+ years in SAP development with ABAP Objects and SAP UI5 expertise Strong experience in SAP CRM English level: Upper-Intermediate (B2) or higher

Responsibilities:
- Develop and optimize custom build application using ABAP Objects, oData and SAP UI5
- Implement and manage backend services with oData and CDS Views
- Enhance user interfaces using SAP UI5
- Perform unit testing for ABAP and UI5 components
- Collaborate with teams to integrate solutions and support system maintenance

Requirements:
- 5+ years in SAP development with ABAP Objects and SAP UI5 expertise
- Strong experience in SAP CRM
- English level: Upper-Intermediate (B2) or higher",Software Engineering
